Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.07,0.06,0.07,0.08,0.08,0.08,0.07,0.05,0.05,0.08,0.07,0.05,0.07,0.05,0.05,0.06,0.06,0.07,0.09,0.05,0.07,0.06,0.07,0.07,0.06,0.07,0.06,0.08,0.06,0.07,0.06,0.07,0.06,0.1,0.08,0.08,0.12,0.07,0.06,0.07,0.06,0.07,0.06,0.07,0.07,0.07,0.05,0.07,0.07,0.07,0.09,0.05,0.07,0.06,0.07,0.06
,,,,,fi,efi,efi,,,,efi,efi,,,,,,,,cdh,,,,,,,,,,,,,,,a,,,,,,,,,,,,b,,e,,,ce,,,,,
,Improved employment prospects,395,197,198,58,73,57,70,63,75,130,127,138,56,20,35,35,45,33,70,45,56,140,254,91,148,78,55,23,240,155,215,172,307,9,40,26,10,263,129,70,66,366,24,239,137,287,101,222,53,102,67,132,227,158,238,148
,,0.06,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.05,0.07,0.06,0.06,0.07,0.07,0.06,0.05,0.08,0.05,0.07,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.04,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.11,0.07,0.07,0.06,0.06,0.06,0.07,0.05,0.06,0.06,0.06,0.06,0.07,0.05,0.08,0.07,0.06,0.06,0.07,0.07,0.06
,,,,,,,,,,,,,,,,,,f,,,,,,,,e,,,,e,,,,,,,a,,,,,,,,,,,,e,,be,,,,,,
,Cleaner air,349,192,155,66,48,51,63,48,73,114,114,121,43,11,39,39,37,41,42,25,73,122,227,83,103,78,50,35,186,163,207,138,292,7,27,15,6,211,133,87,45,308,28,225,111,247,96,169,51,71,48,130,214,118,230,100
,,0.06,0.06,0.05,0.08,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.05,0.05,0.04,0.06,0.06,0.07,0.06,0.04,0.04,0.08,0.06,0.06,0.06,0.05,0.06,0.05,0.06,0.05,0.06,0.06,0.05,0.06,0.06,0.05,0.06,0.05,0.05,0.06,0.07,0.04,0.05,0.06,0.06,0.05,0.06,0.06,0.05,0.05,0.06,0.05,0.06,0.06,0.05,0.07,0.04
,,,b,,bcefhi,,,,,,,,,,,gh,h,gh,gh,,,bgh,,,,,,,,,,,,,,,,,,d,ad,,,,,,,,,,,,,,,b,
,More green spaces,323,172,148,51,56,70,63,41,43,107,133,83,36,10,37,43,26,28,57,33,53,108,216,80,110,57,52,23,190,133,184,138,268,9,27,12,6,213,103,62,44,288,23,195,120,245,74,173,52,72,49,121,182,134,189,123
,,0.05,0.06,0.05,0.06,0.05,0.07,0.06,0.04,0.03,0.06,0.07,0.04,0.04,0.03,0.06,0.07,0.05,0.04,0.06,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.07,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.06,0.05,0.06,0.05,0.05,0.05,0.06,0.05,0.05
,,,,,fi,fi,efi,efi,,,fi,efi,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Reduced levels of traffic/ more routes for cycling and walking,310,178,128,40,45,38,34,63,90,85,72,153,39,14,38,28,24,25,56,50,35,98,212,78,107,66,44,14,185,125,166,139,261,9,22,13,3,207,97,44,59,276,29,203,102,222,85,157,59,67,31,118,190,112,192,110
,,0.05,0.06,0.04,0.05,0.04,0.04,0.03,0.07,0.06,0.05,0.04,0.06,0.05,0.05,0.06,0.04,0.04,0.04,0.05,0.07,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.05,0.05,0.05,0.05,0.05,0.07,0.04,0.05,0.02,0.05,0.04,0.04,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.03,0.05,0.05,0.05,0.06,0.04
,,,b,,,,,,bcdgh,bcdgh,,,bcdgh,,,i,,,,,adefi,,,,e,e,e,,,e,,,,,,,,,c,,,c,,,,,,,d,d,d,,,,,,
,More spaces for community use,253,125,127,48,45,44,36,30,50,93,80,80,36,10,29,28,18,25,47,20,40,90,163,70,81,47,38,16,152,101,134,118,192,7,29,13,10,171,78,56,32,224,23,181,62,206,45,164,57,59,48,65,161,90,147,99
,,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.03,0.05,0.04,0.03,0.04,0.05,0.03,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.06,0.08,0.04,0.04,0.05,0.03,0.04,0.05,0.05,0.03,0.05,0.03,0.05,0.06,0.05,0.05,0.03,0.04,0.04,0.04,0.04
,,,,,defhi,,,,,,ei,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,b,,b,,e,e,e,e,,,,,
,More highly rated state schools,238,101,137,43,48,46,42,28,32,91,88,60,25,18,28,23,15,26,41,23,40,78,160,69,74,46,34,16,144,95,123,115,195,5,27,9,3,152,84,45,40,211,26,167,66,190,47,130,46,52,32,75,151,80,132,101
,,0.04,0.03,0.04,0.05,0.05,0.05,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.06,0.05,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0.05,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.04,0.04
,,,,,efi,efi,efi,fi,,,efi,efi,,,ae,,,,,,,,,,bg,,,,,,,,a,,,,,,,,,,,,b,,b,,,e,,,,,,,
,Improved community cohesion,187,98,87,27,39,26,28,29,37,66,54,66,18,6,16,21,18,15,34,22,38,65,122,53,68,38,9,20,120,67,81,105,138,3,27,14,6,117,70,45,30,165,19,132,49,154,32,135,48,54,33,37,126,51,117,63
,,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.01,0.04,0.03,0.02,0.02,0.04,0.03,0.02,0.05,0.06,0.05,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.02,0.03,0.02,0.04,0.05,0.04,0.04,0.02,0.03,0.02,0.03,0.03
,,,,,,,,,,,,,,,,,,,,,,a,,,dg,d,d,,d,dg,d,,a,,,a,ab,,,,,,,,b,,b,,e,e,e,e,,b,,,
,Improved cultural facilities,117,77,40,26,30,22,12,16,12,56,34,28,15,8,8,11,9,12,18,7,28,58,60,34,33,19,16,15,67,50,55,62,77,5,24,7,3,65,51,30,28,104,12,89,28,101,16,84,37,29,18,27,85,30,82,32
,,0.02,0.03,0.01,0.03,0.03,0.02,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0.03,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.04,0.02,0.02,0.01,0.02,0.01,0.02,0.01
,,,b,,defhi,defhi,fi,,,,defhi,,,,h,,,,,,,ch,b,,,,,,,,,,a,,a,a,a,,,a,,a,,,b,,b,,e,cde,e,,,b,,b,
,Other,27,18,9,2,0,1,4,8,14,2,4,21,1,1,3,2,1,6,7,2,5,5,22,6,8,1,9,3,14,13,14,13,25,0,2,1,0,19,7,2,7,26,1,13,14,14,12,12,6,2,4,12,15,9,6,21
,,*%,0.01,*%,*%,0,*%,*%,0.01,0.01,*%,*%,0.01,*%,*%,*%,*%,*%,0.01,0.01,*%,*%,*%,0.01,*%,*%,*%,0.01,0.01,*%,*%,*%,0.01,*%,0,*%,*%,0,*%,*%,*%,0.01,*%,*%,*%,0.01,*%,0.01,*%,0.01,*%,*%,0.01,*%,*%,*%,0.01
,,,,,,,,b,bcgh,bcgh,,,bcgh,,,,,,a,,,,,,,,,cf,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,a
,Don't know,213,104,108,20,35,40,36,30,51,55,76,82,37,11,15,29,23,19,30,28,20,74,139,36,62,37,46,33,98,116,152,60,180,4,18,2,9,132,78,51,37,178,28,74,104,87,113,34,11,14,9,142,73,99,82,98
,,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.05,0.04,0.02,0.05,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.05,0.06,0.03,0.04,0.04,0.02,0.03,0.03,0.03,0.01,0.07,0.03,0.04,0.04,0.03,0.03,0.06,0.02,0.05,0.02,0.07,0.01,0.01,0.01,0.01,0.06,0.02,0.04,0.02,0.04
,,,,,,,,,,,,,,ci,,,i,i,,,i,,,,,,,abcf,abcf,,abf,b,,d,d,d,,d,,,,,,a,,a,,a,,,,,abcd,,a,,a
,None of these,63,33,30,7,4,5,8,9,30,11,14,38,8,3,10,3,9,6,3,11,10,17,46,11,28,6,4,14,39,24,44,12,56,2,3,1,0,51,11,6,6,53,6,26,29,24,35,17,4,7,5,44,22,33,15,42
,,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,*%,0.02,0.01,0.01,0.01,0.01,0.01,*%,*%,0.03,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,*%,0.01,0.01,0.02,0.01,0.01,*%,0.02
,,,,,,,,,,abcdegh,,,bcgh,,,dg,,g,,,g,,,,,c,,,acdfg,,,b,,,,,,,bc,,,,,,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
