Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.06,0.08,0.06,0.15,0.12,0.07,0.04,0.03,0.02,0.13,0.05,0.02,0.06,0.06,0.06,0.1,0.05,0.05,0.04,0.03,0.11,0.08,0.05,0.08,0.06,0.06,0.06,0.08,0.07,0.06,0.05,0.09,0.05,0.16,0.13,0.16,0.17,0.06,0.07,0.09,0.06,0.06,0.09,0.09,0.03,0.08,0.03,0.11,0.17,0.09,0.07,0.02,0.09,0.02,0.09,0.04
,,,b,,cdefhi,cdefhi,defi,fi,f,,cdefhi,efi,,h,,h,abcefgh,,,,,abcefgh,b,,bcg,,,,,,,,a,,a,a,a,a,,a,ad,,,a,b,,b,,cde,acde,e,e,,b,,b,
,Tend to agree,1089,551,530,219,256,188,147,123,157,475,335,280,149,38,112,97,81,102,177,116,217,380,709,270,343,241,155,80,613,476,583,492,788,33,168,64,29,747,324,200,120,967,95,819,247,932,148,719,231,285,202,249,815,255,737,332
,,0.17,0.18,0.17,0.27,0.25,0.19,0.15,0.13,0.11,0.25,0.17,0.12,0.18,0.13,0.18,0.15,0.15,0.16,0.17,0.17,0.22,0.18,0.17,0.19,0.16,0.19,0.17,0.14,0.17,0.17,0.16,0.19,0.15,0.25,0.3,0.26,0.22,0.19,0.15,0.16,0.11,0.17,0.19,0.22,0.11,0.21,0.09,0.23,0.24,0.23,0.23,0.11,0.22,0.11,0.21,0.13
,,,,,cdefhi,cdefhi,defi,fi,,,cdefhi,efi,,b,,b,,,,,,abcdefgh,,,be,,be,,,,,,a,,a,a,a,,bd,d,d,,,,b,,b,,e,e,e,e,,b,,b,
,Neither agree nor disagree,1625,789,829,174,207,267,262,273,443,381,529,716,212,73,142,177,157,185,278,177,224,500,1126,349,543,330,270,132,892,733,1007,606,1369,26,128,71,24,1044,556,265,281,1488,103,1052,510,1201,399,808,248,327,234,582,988,582,892,654
,,0.26,0.26,0.26,0.21,0.2,0.27,0.26,0.28,0.32,0.2,0.26,0.3,0.26,0.25,0.23,0.27,0.29,0.29,0.27,0.25,0.23,0.23,0.28,0.24,0.26,0.27,0.29,0.24,0.25,0.27,0.28,0.23,0.27,0.2,0.23,0.29,0.19,0.26,0.26,0.22,0.26,0.26,0.21,0.28,0.23,0.27,0.24,0.26,0.25,0.27,0.26,0.25,0.27,0.24,0.26,0.26
,,,,,,,abg,abg,abg,abcdgh,,abg,abcdgh,,,,,ci,ci,i,,,,a,,,,af,,,,b,,b,,,bc,,c,c,,c,b,,b,,b,,,,,,,b,,,
,Tend to disagree,1578,720,849,170,230,243,295,257,382,400,539,639,192,90,163,152,144,171,272,197,197,537,1041,372,536,313,241,116,908,670,868,701,1378,23,93,38,40,1048,518,293,273,1430,132,941,588,1121,439,730,185,320,225,662,867,685,804,732
,,0.25,0.24,0.27,0.21,0.22,0.24,0.29,0.27,0.27,0.21,0.27,0.27,0.23,0.31,0.27,0.24,0.27,0.27,0.26,0.28,0.2,0.25,0.25,0.26,0.26,0.25,0.26,0.21,0.26,0.25,0.24,0.27,0.27,0.18,0.17,0.16,0.31,0.26,0.24,0.24,0.26,0.25,0.27,0.25,0.27,0.25,0.26,0.23,0.19,0.26,0.25,0.28,0.24,0.29,0.23,0.29
,,,,a,,,,abcg,abg,abg,,abg,abg,,adi,i,,i,i,i,ai,,,,e,e,,,,e,,,a,bcd,,,,bcd,,,,,,,,,,,b,,b,b,ab,,a,,a
,Strongly disagree,867,400,460,111,157,148,164,133,154,268,312,287,122,42,87,96,75,87,148,89,121,358,509,185,287,189,114,91,472,395,527,335,764,19,51,21,8,479,384,250,199,775,76,383,458,517,343,344,86,131,127,421,351,491,479,357
,,0.14,0.13,0.14,0.13,0.15,0.15,0.16,0.14,0.11,0.14,0.16,0.12,0.15,0.14,0.14,0.15,0.14,0.14,0.14,0.13,0.13,0.17,0.12,0.13,0.14,0.15,0.12,0.16,0.13,0.14,0.15,0.13,0.15,0.14,0.09,0.09,0.06,0.12,0.18,0.21,0.19,0.14,0.16,0.1,0.21,0.12,0.21,0.11,0.09,0.11,0.14,0.18,0.1,0.21,0.14,0.14
,,,,,,fi,fi,fi,f,,fi,fi,,,,,,,,,,,b,,,,,,,,,b,,cd,cd,,,,,a,a,a,,,,a,,a,b,,,abc,abcd,,a,,
,Don't know,677,320,356,27,64,89,101,148,248,91,191,396,94,34,70,58,56,64,109,94,99,200,478,138,257,101,92,89,395,283,426,244,605,9,43,9,5,449,214,103,131,618,37,282,330,352,293,175,67,61,48,378,278,310,275,322
,,0.11,0.11,0.11,0.03,0.06,0.09,0.1,0.15,0.18,0.05,0.09,0.17,0.11,0.11,0.11,0.09,0.1,0.1,0.11,0.13,0.1,0.09,0.12,0.1,0.12,0.08,0.1,0.16,0.11,0.1,0.12,0.09,0.12,0.07,0.08,0.04,0.04,0.11,0.1,0.08,0.12,0.11,0.08,0.07,0.15,0.08,0.18,0.06,0.07,0.05,0.05,0.16,0.08,0.13,0.08,0.13
,,,,,,a,abg,abg,abcdgh,abcdgh,,abg,abcdgh,,,,,,,,dfi,,,a,,acg,,,abcdfg,c,c,b,,bcd,,d,,,c,,,bc,b,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,1494,778,707,341,383,257,184,151,178,724,441,330,197,55,150,164,109,133,220,140,325,562,932,382,463,309,214,125,845,649,750,723,1035,54,242,104,51,984,485,305,182,1312,138,1148,312,1285,193,1052,394,391,267,301,1152,308,1036,431
,,0.24,0.26,0.22,0.41,0.37,0.26,0.18,0.16,0.13,0.39,0.22,0.14,0.24,0.19,0.25,0.25,0.2,0.21,0.21,0.2,0.34,0.26,0.23,0.27,0.22,0.25,0.23,0.23,0.24,0.24,0.21,0.28,0.2,0.41,0.43,0.43,0.39,0.25,0.22,0.25,0.17,0.23,0.28,0.3,0.14,0.29,0.12,0.34,0.4,0.32,0.3,0.13,0.32,0.13,0.3,0.17
,,,b,,bcdefhi,cdefhi,defhi,fi,f,,cdefhi,defi,,,,b,beh,,,,,abcdefgh,b,,bdfg,,,,,,,,a,,a,a,a,a,d,d,d,,,a,b,,b,,de,acde,e,e,,b,,b,
,NET: Disagree,2445,1120,1309,281,388,391,459,389,536,668,851,926,314,132,250,248,219,258,420,286,318,895,1550,557,823,502,355,207,1380,1064,1395,1036,2143,42,144,59,49,1527,902,544,472,2205,208,1324,1046,1638,782,1074,272,451,352,1084,1218,1176,1283,1089
,,0.39,0.37,0.41,0.34,0.37,0.39,0.46,0.41,0.38,0.36,0.42,0.39,0.38,0.45,0.41,0.38,0.4,0.4,0.41,0.41,0.33,0.42,0.38,0.39,0.39,0.4,0.38,0.37,0.39,0.39,0.39,0.4,0.42,0.32,0.26,0.24,0.38,0.38,0.42,0.45,0.44,0.39,0.43,0.35,0.48,0.37,0.47,0.35,0.28,0.37,0.39,0.46,0.33,0.5,0.37,0.44
,,,,a,,,a,abcefgi,ag,,,abfgi,ag,i,ai,i,i,i,i,i,i,,b,,,,,,,,,,,bcd,d,,,,,a,a,a,,,,a,,a,b,,b,ab,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
