Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.24,0.26,0.22,0.41,0.36,0.26,0.18,0.16,0.13,0.38,0.22,0.14,0.26,0.23,0.26,0.22,0.24,0.23,0.22,0.24,0.24,0.21,0.27,0.2,0.41,0.43,0.43,0.41,0.24,0.22,0.25,0.17,0.23,0.27,0.3,0.14,0.29,0.11,0.34,0.4,0.32,0.3,0.13,0.32,0.13,0.29,0.18
,,,b,,bcdefhi,cdefhi,defhi,efi,,,cdefhi,defi,,b,,bdefg,,,,,,,,a,,a,a,a,a,bd,d,bd,,,a,b,,b,,de,acde,e,e,,b,,b,
,The voices of young people in my community are listened to,1984,1050,927,455,497,343,226,193,271,951,569,463,741,1243,536,633,384,297,133,1169,815,966,995,1410,57,297,131,76,1314,638,375,244,1748,170,1620,332,1778,190,1449,572,530,347,394,1650,306,1323,628
,,0.22,0.24,0.2,0.39,0.33,0.24,0.16,0.14,0.13,0.36,0.2,0.13,0.24,0.21,0.27,0.21,0.21,0.22,0.16,0.24,0.2,0.19,0.26,0.19,0.34,0.42,0.43,0.48,0.23,0.2,0.21,0.16,0.22,0.24,0.29,0.11,0.27,0.08,0.33,0.41,0.3,0.27,0.12,0.31,0.09,0.26,0.17
,,,b,,bcdefhi,cdefhi,defhi,,,,cdefhi,defi,,b,,bcdefg,e,e,e,,beg,e,,a,,a,ab,ab,a,bd,d,d,,,,b,,b,,cde,acde,e,e,,b,,b,
,I would like to be a young person in the UK today,1842,1084,749,460,467,306,216,154,238,927,522,393,710,1132,481,575,342,295,149,1056,786,894,924,1262,56,318,136,62,1212,609,369,253,1629,155,1420,381,1575,254,1296,501,481,313,392,1426,386,1247,569
,,0.21,0.25,0.16,0.39,0.31,0.21,0.15,0.11,0.12,0.35,0.18,0.11,0.23,0.19,0.24,0.19,0.19,0.22,0.18,0.21,0.2,0.17,0.24,0.17,0.33,0.45,0.45,0.39,0.21,0.19,0.21,0.16,0.2,0.22,0.26,0.12,0.24,0.11,0.29,0.36,0.27,0.25,0.12,0.27,0.11,0.25,0.16
,,,b,,bcdefghi,cdefhi,defhi,efi,,,bcdefhi,defi,,b,,bcefg,,,,,bce,,,a,,a,ab,ab,a,d,d,d,,,,b,,b,,de,acde,e,e,,b,,b,
,Young people in my community can easily find affordable housing,1370,779,587,362,384,246,142,101,134,746,388,236,559,811,359,397,284,222,107,756,613,663,689,942,44,229,98,50,900,453,285,166,1208,112,1074,268,1194,167,1026,424,368,235,263,1098,247,956,398
,,0.15,0.18,0.13,0.31,0.26,0.17,0.1,0.07,0.07,0.28,0.14,0.07,0.18,0.14,0.18,0.13,0.16,0.16,0.13,0.15,0.15,0.13,0.18,0.12,0.26,0.32,0.32,0.31,0.16,0.14,0.16,0.11,0.15,0.16,0.19,0.09,0.18,0.07,0.23,0.3,0.21,0.18,0.08,0.21,0.07,0.19,0.11
,,,b,,bcdefhi,cdefhi,defhi,efi,,,cdefhi,defi,,b,,befg,,b,b,,b,b,,a,,a,a,a,a,d,d,d,,,,b,,b,,cde,acde,e,e,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
